Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
20349,2020-01-31 08:21:11,Electronics,51,4,2809,Credit Card,35,0,Krystal Coleman,35,Male,1
17905,2020-01-31 08:33:23,Home,395,2,5018,Credit Card,58,0,Stephanie Allison,58,Female,0
20729,2020-01-31 08:33:39,Home,286,2,3352,Credit Card,21,1,Melanie Smith,21,Male,0
27552,2020-01-31 08:35:05,Clothing,370,4,2833,PayPal,34,,Joseph Floyd,34,Male,0
149,2020-01-31 08:37:50,Clothing,187,3,2322,Credit Card,65,0,Taylor Massey,65,Female,0
1396,2020-01-31 08:44:56,Books,313,4,1445,Credit Card,42,0,Steven Evans,42,Female,0
38429,2020-01-31 08:47:09,Books,146,3,4808,Credit Card,62,1,James Shah,62,Female,0
1751,2020-01-31 08:50:13,Electronics,22,4,4137,PayPal,58,1,Leah Logan,58,Male,0
27065,2020-01-31 08:55:05,Electronics,288,5,4975,Credit Card,66,,Jeremy Hood,66,Male,1
15656,2020-01-31 09:28:18,Electronics,215,5,3967,PayPal,18,0,Andrea Villa MD,18,Male,1
45751,2020-01-31 09:31:29,Clothing,334,3,3710,Cash,20,1,Kristina Blake,20,Female,1
40911,2020-01-31 09:42:08,Books,275,1,963,Crypto,35,,Timothy Ibarra,35,Female,0
43473,2020-01-31 09:45:28,Clothing,155,3,1842,Cash,58,1,Cameron Taylor,58,Male,0
47167,2020-01-31 09:58:10,Electronics,47,4,937,PayPal,24,0,William Rivers,24,Female,0
32909,2020-01-31 10:02:58,Books,490,2,4272,Credit Card,33,0,Patricia Robles,33,Male,0
25659,2020-01-31 10:16:53,Electronics,100,4,4493,Crypto,23,0,Jackson Baker,23,Female,0
13328,2020-01-31 10:21:32,Electronics,387,2,199,Cash,33,1,Ricardo Wu,33,Male,0
24758,2020-01-31 10:26:17,Books,61,2,876,PayPal,48,1,Michele Armstrong,48,Male,0
23570,2020-01-31 10:37:50,Clothing,233,2,2232,Credit Card,60,1,Dr. Aaron Johnson MD,60,Male,1
40454,2020-01-31 10:43:51,Electronics,110,1,2029,Credit Card,29,0,Monica Caldwell,29,Male,0
6674,2020-01-31 10:45:56,Clothing,167,5,2339,Credit Card,32,0,Robert Parrish,32,Female,0
6815,2020-01-31 10:51:56,Clothing,142,4,1805,PayPal,55,0,Brittany Woodward,55,Female,0
4833,2020-01-31 11:28:31,Home,174,5,1252,Credit Card,46,0,Phillip Taylor,46,Male,0
15689,2020-01-31 11:32:02,Clothing,233,2,2485,PayPal,38,0,Brenda Martinez,38,Female,0
11532,2020-01-31 11:41:50,Clothing,492,5,469,Credit Card,31,1,Anthony Ray,31,Male,1
44922,2020-01-31 11:42:21,Electronics,341,4,4350,Credit Card,40,1,Cynthia Santos,40,Female,0
6638,2020-01-31 11:42:48,Home,53,4,704,Crypto,60,,Spencer Johnson,60,Female,0
21083,2020-01-31 11:46:31,Home,143,4,4684,PayPal,60,0,Michael Jones,60,Female,0
41534,2020-01-31 11:50:24,Books,221,5,1073,Cash,44,0,Steven Osborne,44,Male,0
4538,2020-01-31 11:57:32,Clothing,170,5,411,PayPal,69,1,Dylan Cole,69,Female,0
12235,2020-01-31 12:06:13,Clothing,232,4,3161,Credit Card,40,0,April Brown,40,Male,1
30492,2020-01-31 12:06:49,Electronics,345,3,1984,Crypto,19,1,Michael Rice,19,Female,0
12152,2020-01-31 12:07:16,Clothing,77,2,5134,Crypto,44,0,Benjamin Burns MD,44,Male,0
2919,2020-01-31 12:11:11,Home,291,3,4768,PayPal,39,0,Brian Ward,39,Male,0
14847,2020-01-31 12:19:57,Home,15,4,4186,Cash,47,0,Ashley Grimes,47,Female,0
49056,2020-01-31 12:26:56,Home,193,2,5007,Credit Card,18,1,Sandra Ramirez DDS,18,Male,1
4692,2020-01-31 12:41:29,Books,376,4,1992,PayPal,56,0,Lindsay Howell,56,Female,0
32088,2020-01-31 12:45:17,Clothing,422,4,2505,PayPal,65,0,Mary Turner,65,Male,0
13048,2020-01-31 12:48:41,Books,356,4,1814,PayPal,57,1,Eric Gaines,57,Female,0
42743,2020-01-31 13:03:22,Home,163,4,2711,PayPal,65,1,Ashley Hernandez,65,Female,1
32672,2020-01-31 13:04:02,Home,94,4,4584,Credit Card,28,1,Mrs. Jasmine Ward,28,Female,0
8451,2020-01-31 13:13:57,Electronics,286,4,464,PayPal,28,1,Tiffany Garcia,28,Male,1
13987,2020-01-31 13:21:02,Electronics,488,3,2244,PayPal,42,1,Joshua Gutierrez,42,Male,0
31133,2020-01-31 13:23:05,Electronics,167,2,4839,Credit Card,40,0,Adam Dixon,40,Male,0
11847,2020-01-31 13:36:01,Books,50,2,2115,PayPal,38,1,Sabrina Davis,38,Female,0
740,2020-01-31 13:39:27,Electronics,378,5,1745,Credit Card,54,1,William Cooper,54,Female,0
37076,2020-01-31 13:54:51,Books,281,2,881,Credit Card,52,0,Justin Moore,52,Female,0
31309,2020-01-31 13:56:04,Home,237,5,2579,Credit Card,36,0,John Howell,36,Female,0
24816,2020-01-31 14:11:14,Home,478,3,4444,Crypto,37,0,Christopher Griffin,37,Male,0
11977,2020-01-31 14:21:20,Electronics,147,3,5016,PayPal,28,1,Maria Tyler,28,Female,0
23261,2020-01-31 14:37:38,Home,339,4,3928,Credit Card,50,0,Madison Martinez,50,Female,1
30815,2020-01-31 14:40:27,Clothing,12,1,727,PayPal,43,0,Rebecca Harmon,43,Female,1
27741,2020-01-31 14:48:25,Books,143,3,3482,PayPal,18,,Hannah Allen,18,Male,0
44672,2020-01-31 15:00:32,Books,277,2,2311,PayPal,49,,Lisa Terry,49,Female,0
2003,2020-01-31 15:03:47,Clothing,467,4,4575,PayPal,66,0,Julia Smith,66,Male,0
43803,2020-01-31 15:05:31,Clothing,12,4,4026,Crypto,34,1,James Hernandez,34,Male,0
31965,2020-01-31 15:29:18,Home,314,1,1665,Credit Card,62,1,Johnathan Hull,62,Female,0
20353,2020-01-31 15:29:33,Books,233,2,692,Credit Card,35,0,Jaime Robbins,35,Male,0
44162,2020-01-31 15:34:22,Home,119,1,3592,Credit Card,43,0,Ryan Lee,43,Male,0
33321,2020-01-31 15:50:11,Books,394,2,3169,Crypto,33,0,Christopher Boone,33,Female,1
13155,2020-01-31 16:17:43,Clothing,60,5,4393,Credit Card,36,0,Steven Cox,36,Female,0
2655,2020-01-31 16:47:04,Books,254,3,2028,PayPal,65,,Nicholas Smith,65,Female,0
20548,2020-01-31 16:47:52,Clothing,191,4,4682,PayPal,40,1,Margaret Thomas,40,Male,0
42117,2020-01-31 16:47:53,Clothing,24,3,4594,Credit Card,39,1,Carol Sullivan,39,Female,0
21596,2020-01-31 16:59:40,Clothing,64,1,3132,Credit Card,39,,Scott Anderson,39,Female,0
3035,2020-01-31 17:05:33,Home,494,5,4708,Cash,32,1,Donna Gonzalez,32,Female,0
983,2020-01-31 17:07:35,Electronics,109,4,3217,Credit Card,61,0,Cameron Edwards,61,Female,0
42474,2020-01-31 17:09:25,Electronics,249,5,1366,PayPal,41,0,Katherine Miller,41,Male,1
21040,2020-01-31 17:10:53,Electronics,151,5,3155,Cash,61,1,Nicole Ryan,61,Female,0
10003,2020-01-31 17:15:53,Books,434,4,593,Credit Card,41,1,Sherry Daniel,41,Female,1
39413,2020-01-31 17:28:25,Books,285,5,1260,Credit Card,56,1,Heather Gordon,56,Male,0
49604,2020-01-31 17:31:54,Clothing,85,3,4838,PayPal,56,1,Michael Murray,56,Female,0
12783,2020-01-31 17:33:37,Home,386,5,640,Credit Card,64,0,Julie Hancock,64,Male,0
23719,2020-01-31 17:34:02,Electronics,77,5,786,Crypto,68,0,Deanna Lawson,68,Male,0
31951,2020-01-31 17:38:52,Clothing,292,2,3901,Credit Card,69,1,Chad Huber,69,Female,0
44015,2020-01-31 17:41:28,Books,494,5,891,Cash,68,1,Thomas Guzman,68,Female,0
21446,2020-01-31 18:07:05,Electronics,339,3,5032,Credit Card,25,0,Vincent Watson,25,Male,0
36351,2020-01-31 18:07:48,Clothing,195,5,1625,PayPal,34,,Brandi Martinez DDS,34,Female,0
30951,2020-01-31 18:10:14,Books,278,5,3209,Credit Card,48,1,Douglas James,48,Male,1
29228,2020-01-31 18:17:52,Electronics,439,5,943,Crypto,47,0,Mrs. Laura Warren,47,Male,0
19342,2020-01-31 18:31:45,Books,15,1,1565,Crypto,57,0,Matthew Powell,57,Female,0
38677,2020-01-31 18:31:48,Electronics,164,5,3202,Cash,57,1,Julie Jones,57,Female,0
45722,2020-01-31 18:37:27,Electronics,438,2,1269,PayPal,28,,Mrs. Barbara Thornton PhD,28,Female,1
11003,2020-01-31 18:38:14,Books,337,2,1877,PayPal,55,1,Annette Morgan,55,Male,0
21563,2020-01-31 18:40:33,Clothing,472,3,3389,Credit Card,57,0,Caroline Mcclain,57,Female,0
32612,2020-01-31 18:49:08,Clothing,283,4,3443,Cash,52,0,Tracey Mccoy,52,Male,0
48764,2020-01-31 18:53:06,Clothing,265,4,2048,Credit Card,65,1,Tammie Baker,65,Female,0
5583,2020-01-31 18:55:46,Electronics,257,3,629,Cash,42,,Taylor Murray,42,Male,0
43110,2020-01-31 19:01:18,Books,450,1,2644,Credit Card,61,0,Julie Collier,61,Female,0
8383,2020-01-31 19:11:27,Books,441,4,418,PayPal,22,1,Donald Diaz,22,Female,0
1487,2020-01-31 19:11:39,Electronics,21,4,4447,Credit Card,25,1,Pam Horn,25,Female,0
6939,2020-01-31 19:19:06,Home,292,1,4140,Credit Card,25,0,Mark Stafford,25,Female,0
732,2020-01-31 19:19:43,Books,88,1,1567,Crypto,53,0,Michael Sosa,53,Female,0
45553,2020-01-31 19:20:32,Home,414,3,4135,Credit Card,23,1,Troy Rowland,23,Female,0
9746,2020-01-31 19:29:13,Clothing,318,4,4918,Cash,69,0,Michael Carter,69,Male,0
27184,2020-01-31 19:32:57,Electronics,260,2,1426,Cash,30,0,Carlos Beck,30,Female,0
15287,2020-01-31 19:42:29,Books,357,1,1745,Credit Card,38,,Mandy Conley,38,Female,0
22967,2020-01-31 19:51:53,Books,121,4,4910,Credit Card,26,1,Erik Smith,26,Female,1
39547,2020-01-31 19:57:24,Electronics,445,3,779,Credit Card,24,,Jessica Jones,24,Male,0
48650,2020-01-31 19:59:16,Books,139,5,1104,Cash,18,0,Colleen Brown,18,Male,0
16498,2020-01-31 20:07:14,Books,291,2,4729,PayPal,63,0,David Smith,63,Female,1
7432,2020-01-31 20:21:14,Clothing,43,4,930,Credit Card,63,,Emily Huff,63,Female,0
34766,2020-01-31 20:25:20,Electronics,127,1,1796,Cash,47,1,Jose Lynn,47,Female,0
24751,2020-01-31 20:32:02,Electronics,468,5,5122,Credit Card,41,,Kayla Johnson,41,Male,0
494,2020-01-31 20:36:33,Books,408,3,499,Credit Card,62,0,Jennifer Valdez,62,Male,0
15067,2020-01-31 20:42:44,Electronics,222,1,2272,Cash,47,0,Timothy Zimmerman,47,Female,0
23965,2020-01-31 20:45:47,Home,110,2,1192,PayPal,48,,Douglas Lopez,48,Male,0
7731,2020-01-31 20:49:03,Electronics,133,3,706,Credit Card,38,0,Mark Reyes,38,Female,0
46059,2020-01-31 20:53:01,Books,79,5,166,Cash,23,0,Timothy Franklin,23,Male,0
494,2020-01-31 20:56:31,Home,497,3,4399,Credit Card,62,0,Jennifer Valdez,62,Male,0
41527,2020-01-31 21:02:39,Electronics,381,5,594,PayPal,66,0,Thomas Ruiz,66,Female,0
37462,2020-01-31 21:04:57,Books,181,1,3834,PayPal,69,1,April Hubbard,69,Female,0
45497,2020-01-31 21:18:51,Clothing,355,3,1019,Cash,26,,Christopher Washington,26,Male,0
13031,2020-01-31 21:20:02,Books,117,5,4950,Credit Card,56,0,Michael Mccoy,56,Female,0
44965,2020-01-31 21:28:40,Home,414,2,4608,PayPal,34,0,Brenda Mendoza,34,Female,0
12550,2020-01-31 21:31:17,Clothing,249,3,2901,Crypto,30,1,Kristin Maldonado,30,Female,0
47969,2020-01-31 21:50:19,Electronics,137,3,1273,Credit Card,52,0,Stacey Patterson,52,Female,0
33971,2020-01-31 21:56:03,Clothing,189,5,3697,Cash,24,1,Jacob Casey,24,Male,0
41951,2020-01-31 21:57:24,Books,423,4,4014,Credit Card,40,1,Frank Herrera,40,Female,0
1301,2020-01-31 22:08:10,Books,434,2,1001,Credit Card,66,1,Kelly Smith,66,Male,0
36857,2020-01-31 22:26:34,Books,381,2,2880,PayPal,47,,Brett Sanchez,47,Male,0
37465,2020-01-31 22:29:55,Books,282,4,1267,Credit Card,70,1,Nicole Dixon,70,Male,1
39293,2020-01-31 23:03:01,Electronics,19,1,2515,Credit Card,52,1,Donald Torres,52,Male,1
42788,2020-01-31 23:05:44,Electronics,155,3,3409,Credit Card,27,0,Jason Logan,27,Male,0
22262,2020-01-31 23:09:15,Books,197,5,2645,PayPal,34,0,Matthew Bentley,34,Female,0
2803,2020-01-31 23:15:16,Clothing,329,3,2014,Credit Card,23,1,Miss Lori Allen,23,Male,0
22487,2020-01-31 23:20:41,Books,492,5,4334,Credit Card,23,0,Anita Diaz,23,Male,0
35019,2020-01-31 23:21:59,Clothing,105,4,4922,PayPal,24,1,Anthony Mccoy,24,Female,0
29764,2020-01-31 23:46:24,Books,117,3,1543,Credit Card,28,,Jennifer Wood,28,Female,1
24478,2020-02-01 00:19:51,Electronics,286,1,3917,Credit Card,55,,Amanda Fleming,55,Female,1
27190,2020-02-01 00:23:26,Books,423,1,366,Credit Card,64,0,Cynthia Williams MD,64,Male,0
1708,2020-02-01 00:25:04,Electronics,275,3,1509,Credit Card,49,0,Miranda Rojas,49,Male,0
41148,2020-02-01 00:32:44,Home,104,3,4865,Credit Card,25,,April Long,25,Female,0
33802,2020-02-01 00:38:18,Clothing,389,1,831,PayPal,41,1,Jennifer Norris,41,Female,0
10581,2020-02-01 00:44:06,Home,269,1,1027,Credit Card,52,0,Teresa Flores,52,Female,0
44894,2020-02-01 00:55:35,Clothing,409,5,1981,Credit Card,31,0,David Evans,31,Female,0
47760,2020-02-01 01:01:56,Clothing,451,1,2848,Credit Card,32,0,Ricardo Barry,32,Male,1
14950,2020-02-01 01:04:57,Home,69,2,3112,Crypto,69,0,Aimee Cameron,69,Male,0
2232,2020-02-01 01:13:31,Electronics,414,4,2040,Cash,30,1,Lawrence Baker,30,Male,0
32265,2020-02-01 01:18:04,Electronics,194,3,3065,Credit Card,49,,Jennifer Lester,49,Male,1
27064,2020-02-01 01:22:34,Home,465,5,1717,Cash,56,,Jonathan Mullins,56,Female,0
29749,2020-02-01 01:22:38,Books,51,5,4468,Credit Card,52,1,Ashley Owens,52,Male,0
21248,2020-02-01 01:28:32,Electronics,393,1,4420,Cash,23,0,Larry Richards,23,Male,0
21935,2020-02-01 01:30:11,Books,418,2,2592,Crypto,39,,Luke Lewis,39,Male,0
33809,2020-02-01 01:39:13,Clothing,47,3,1349,PayPal,37,1,Anthony Jensen,37,Female,0
14108,2020-02-01 01:59:03,Home,52,3,4000,Crypto,70,1,Lynn Page,70,Male,0
35059,2020-02-01 02:00:31,Electronics,349,1,1847,Credit Card,66,0,Timothy Osborne,66,Male,0
47395,2020-02-01 02:17:24,Books,243,2,2050,Cash,32,1,Jessica Berry,32,Male,1
13893,2020-02-01 02:22:09,Clothing,44,2,4372,PayPal,68,1,Jodi Gonzalez,68,Female,0
29164,2020-02-01 02:24:56,Clothing,129,1,5030,Cash,42,1,Edward Johnson,42,Female,0
1957,2020-02-01 02:26:18,Books,328,5,312,Cash,37,,Darin Carroll,37,Female,1
26857,2020-02-01 02:53:41,Books,488,3,2562,PayPal,52,0,Amy Allen,52,Male,0
44373,2020-02-01 03:06:29,Electronics,290,3,3044,Crypto,56,0,Hunter Richards MD,56,Female,0
19655,2020-02-01 03:11:06,Electronics,421,5,3089,Cash,53,1,Leslie Cantrell,53,Male,0
38319,2020-02-01 03:14:53,Books,496,4,5052,PayPal,28,,Michelle Henson,28,Male,0
34827,2020-02-01 03:15:23,Books,484,2,3799,Credit Card,18,1,Kevin Ruiz,18,Female,0
16328,2020-02-01 03:24:09,Books,89,3,286,Credit Card,24,0,Amber Gonzalez,24,Male,1
1090,2020-02-01 03:36:20,Clothing,483,2,906,Credit Card,42,1,Ronald Huang,42,Male,1
6529,2020-02-01 03:36:23,Books,360,2,4264,PayPal,49,0,Alfred Rangel,49,Female,0
44313,2020-02-01 03:37:33,Home,446,2,3057,PayPal,64,,Mrs. Maria Reese,64,Male,0
11769,2020-02-01 03:39:32,Clothing,435,4,1629,Credit Card,48,0,Natalie Washington,48,Male,0
44588,2020-02-01 04:08:30,Books,58,1,2614,Cash,59,0,Joseph Jones,59,Male,0
35995,2020-02-01 04:12:58,Books,269,4,1639,Credit Card,20,0,Eric Cummings,20,Female,0
37653,2020-02-01 04:17:03,Books,496,3,1226,Cash,36,0,Autumn Jimenez,36,Female,1
5398,2020-02-01 04:21:15,Electronics,51,2,3284,Credit Card,36,1,John Chapman,36,Male,0
26493,2020-02-01 04:27:18,Books,209,1,3871,PayPal,18,1,Adrienne Miller,18,Male,0
43691,2020-02-01 04:47:17,Clothing,362,1,807,Cash,20,1,Amanda Lewis,20,Female,0
40296,2020-02-01 04:59:50,Books,220,1,3356,Credit Card,39,1,Brandon Woods,39,Male,0
23446,2020-02-01 05:06:42,Clothing,303,1,1845,PayPal,49,1,Keith Green,49,Female,1
31311,2020-02-01 05:11:02,Clothing,435,1,2679,Credit Card,37,,Gary Lee,37,Male,1
3554,2020-02-01 05:17:48,Clothing,401,1,4659,Cash,39,1,Brittany Huang,39,Male,1
21634,2020-02-01 05:20:33,Books,264,4,4763,Credit Card,24,,Lauren Price,24,Female,0
5421,2020-02-01 05:29:42,Books,330,5,1767,PayPal,57,0,Peter Foley,57,Female,0
5263,2020-02-01 05:38:05,Books,483,4,816,Credit Card,46,1,Derek Clark,46,Male,0
14734,2020-02-01 05:47:20,Home,155,5,3604,Credit Card,29,,David Saunders,29,Female,0
37634,2020-02-01 05:48:49,Electronics,131,4,1937,Cash,66,,Jeremy Brown,66,Female,1
1722,2020-02-01 05:49:16,Clothing,307,4,5146,Crypto,39,1,Cody Hahn,39,Female,0
14910,2020-02-01 05:51:10,Clothing,45,2,433,Credit Card,64,0,Crystal Moyer,64,Male,0
3301,2020-02-01 06:15:17,Books,186,3,885,PayPal,70,1,Sara Mccullough,70,Male,0
21813,2020-02-01 06:33:33,Clothing,351,5,2791,Credit Card,63,1,Antonio Hansen,63,Male,1
20494,2020-02-01 06:38:45,Electronics,262,3,3381,PayPal,68,1,Holly Patrick,68,Male,0
36440,2020-02-01 06:51:45,Electronics,32,5,1548,Credit Card,28,0,Michael Burns,28,Female,1
15374,2020-02-01 06:54:13,Clothing,365,5,423,Credit Card,63,1,Mary Williams,63,Female,1
20949,2020-02-01 07:00:58,Electronics,164,3,875,Credit Card,35,0,David Lindsey,35,Male,0
28903,2020-02-01 07:03:44,Clothing,166,4,4134,Cash,60,1,Jonathan Evans,60,Female,1
36763,2020-02-01 07:11:20,Clothing,263,5,1280,Cash,53,0,Zachary Paul,53,Female,0
10273,2020-02-01 07:24:13,Books,41,3,4940,PayPal,65,,Kelly Bowman,65,Female,1
12946,2020-02-01 07:25:34,Home,197,3,4531,Cash,34,0,Justin Moore,34,Male,1
31716,2020-02-01 07:35:54,Home,364,4,1984,Credit Card,41,0,David Chavez,41,Female,1
19292,2020-02-01 07:41:23,Clothing,345,3,3990,Credit Card,57,0,Cathy Nguyen,57,Female,1
40947,2020-02-01 07:46:14,Clothing,237,4,2237,Cash,18,1,Adam Estrada,18,Female,0
29437,2020-02-01 07:49:50,Electronics,105,2,714,Cash,54,1,Eric Williams,54,Female,0
48281,2020-02-01 07:58:45,Books,266,5,5075,PayPal,59,1,Amanda Baldwin,59,Male,0
24089,2020-02-01 08:07:28,Books,364,2,5165,Cash,39,1,Suzanne Mitchell,39,Male,0
43140,2020-02-01 08:07:49,Electronics,186,4,1595,Credit Card,68,0,Jessica Wilson,68,Female,0
46284,2020-02-01 08:10:36,Books,315,3,3875,Credit Card,47,0,Daniel Allen,47,Male,0
33210,2020-02-01 08:32:07,Clothing,260,3,4038,Credit Card,56,0,Jeffrey Bell,56,Female,1
40312,2020-02-01 08:38:39,Electronics,110,1,4205,Credit Card,63,0,Earl Shea,63,Female,0
47763,2020-02-01 08:40:38,Electronics,376,2,488,Crypto,35,0,Cody Schmidt,35,Female,0
33908,2020-02-01 08:58:22,Electronics,433,3,265,Cash,28,0,Joseph James,28,Male,0
26296,2020-02-01 09:02:14,Books,71,2,4450,Credit Card,21,0,Valerie Wheeler,21,Female,0
30157,2020-02-01 09:05:19,Clothing,259,3,4816,Credit Card,36,1,Jay Caldwell,36,Male,0
1881,2020-02-01 09:14:39,Clothing,157,4,4818,Credit Card,27,1,Rhonda Vasquez,27,Female,0
36121,2020-02-01 09:15:26,Electronics,320,5,1210,Credit Card,56,0,Jeffrey Pruitt,56,Female,0
17661,2020-02-01 09:21:34,Home,465,1,377,PayPal,70,0,David Wade,70,Female,0
13682,2020-02-01 09:31:11,Books,442,4,1291,PayPal,35,0,Christina Howard,35,Male,1
18114,2020-02-01 09:35:40,Clothing,12,5,193,Crypto,23,1,Rebecca Robinson,23,Female,0
9116,2020-02-01 09:46:13,Home,424,5,1823,Credit Card,20,0,Samuel Buchanan,20,Female,0
39013,2020-02-01 09:57:50,Books,113,3,3622,Credit Card,47,,Shannon Day,47,Female,0
20012,2020-02-01 10:07:27,Clothing,74,4,3618,Credit Card,25,0,Shelby Carter,25,Male,0
3092,2020-02-01 10:29:49,Books,315,1,1766,PayPal,70,1,Shannon Thompson,70,Female,0
6796,2020-02-01 10:44:46,Home,148,4,1166,Cash,40,1,Adrian Holt,40,Female,0
40960,2020-02-01 10:59:00,Books,236,1,3074,PayPal,51,0,Renee Wright,51,Female,0
31537,2020-02-01 11:15:31,Clothing,385,2,1325,Credit Card,30,0,Johnathan Morrow,30,Female,0
25671,2020-02-01 11:32:31,Home,126,1,3532,PayPal,21,1,Dylan Johnson,21,Female,0
12598,2020-02-01 11:35:29,Clothing,365,2,1372,Credit Card,33,1,Amy Allen,33,Female,0
6256,2020-02-01 11:35:34,Books,332,3,3966,PayPal,64,0,Amanda Walker,64,Female,1
11034,2020-02-01 12:09:45,Clothing,63,5,2559,PayPal,44,,Kaitlin Campbell,44,Male,0
1448,2020-02-01 12:26:11,Books,88,2,4168,Credit Card,32,0,Ashley Roberts,32,Female,0
21569,2020-02-01 12:53:11,Clothing,442,2,2074,Crypto,40,0,Robert Day,40,Male,0
9683,2020-02-01 13:10:15,Clothing,218,1,4236,PayPal,42,,Carrie Wright,42,Male,0
28762,2020-02-01 13:20:23,Electronics,42,2,1697,Credit Card,63,0,Vanessa Avila,63,Male,0
21289,2020-02-01 13:39:07,Home,370,3,1792,PayPal,39,0,Bradley Cardenas,39,Male,0
29191,2020-02-01 13:58:35,Clothing,122,5,3250,PayPal,18,0,Jim Hunt,18,Female,0
20260,2020-02-01 14:05:20,Books,97,1,5013,PayPal,50,0,David Gordon,50,Female,0
28299,2020-02-01 14:09:54,Electronics,130,1,1343,Cash,22,1,Melissa Smith,22,Female,0
13738,2020-02-01 14:14:51,Books,234,3,5141,Credit Card,39,1,Brent Houston,39,Female,0
38966,2020-02-01 14:15:56,Clothing,102,2,1348,Credit Card,35,0,Bryan Edwards,35,Male,0
30150,2020-02-01 14:16:07,Home,225,2,1749,PayPal,56,1,Stephanie Edwards,56,Male,0
48824,2020-02-01 14:20:19,Electronics,126,3,3230,Cash,27,1,Sara Miller,27,Male,1
19404,2020-02-01 14:22:04,Clothing,171,4,1123,Credit Card,28,0,Joshua Lee,28,Female,0
36693,2020-02-01 14:22:06,Electronics,370,3,1050,PayPal,41,1,Jason Walker,41,Male,0
41769,2020-02-01 14:28:30,Books,193,2,2198,PayPal,55,0,Tiffany Rhodes,55,Male,0
26117,2020-02-01 14:58:05,Books,465,2,1247,Credit Card,28,1,Mary Randall,28,Female,1
41076,2020-02-01 15:09:06,Home,23,4,309,Crypto,31,,Samuel Powell,31,Female,0
33539,2020-02-01 15:13:17,Clothing,176,3,3683,Credit Card,24,0,Jonathan Dennis,24,Female,0
33086,2020-02-01 15:21:22,Electronics,330,4,944,Cash,41,,Wesley Morgan,41,Female,0
32200,2020-02-01 15:36:29,Books,414,1,3576,Credit Card,69,,Matthew Jenkins,69,Male,0
18054,2020-02-01 15:57:04,Home,352,5,1992,Cash,27,1,Richard Hall,27,Male,0
49778,2020-02-01 16:00:24,Clothing,131,4,803,PayPal,70,0,Thomas Henderson,70,Female,0
46320,2020-02-01 16:03:13,Home,359,2,3580,Credit Card,27,,Sean Lee,27,Male,1
42881,2020-02-01 16:06:01,Books,442,5,3426,Cash,67,0,Tony Powell,67,Female,0
23173,2020-02-01 16:15:02,Electronics,200,4,4437,Credit Card,42,,Brenda Pena,42,Male,0
37359,2020-02-01 16:16:25,Clothing,162,5,1471,Cash,21,1,Jerry Rice,21,Female,1
46741,2020-02-01 16:19:46,Clothing,483,2,1242,Crypto,62,1,Charles Baker,62,Male,1
26493,2020-02-01 16:49:29,Clothing,266,5,1989,PayPal,18,1,Adrienne Miller,18,Male,0
4282,2020-02-01 16:53:48,Electronics,34,5,3659,Credit Card,35,1,John Moore,35,Male,0
25836,2020-02-01 16:54:27,Books,289,3,1434,PayPal,27,1,Juan Castaneda,27,Female,0
9670,2020-02-01 17:03:31,Home,12,4,3656,Credit Card,38,0,Melanie Newman,38,Female,0
21584,2020-02-01 17:07:36,Books,358,1,4213,Credit Card,55,0,Russell Rasmussen,55,Female,0
37089,2020-02-01 17:12:23,Home,406,3,4627,Cash,60,,Mike Lynch,60,Female,0
41891,2020-02-01 17:14:25,Electronics,74,3,2402,Credit Card,54,0,Steven Bryant,54,Male,1
38828,2020-02-01 17:34:35,Home,34,2,1881,Credit Card,42,1,Amber Sheppard,42,Female,0
30522,2020-02-01 17:52:38,Books,42,1,1909,Credit Card,21,0,Mark Dennis,21,Male,0
45990,2020-02-01 17:56:11,Books,262,2,4953,Credit Card,48,0,Karen Holmes,48,Male,0
24489,2020-02-01 18:05:15,Home,199,2,5164,Credit Card,48,0,Melissa Powell,48,Male,0
29663,2020-02-01 18:09:15,Clothing,333,3,4799,Credit Card,61,0,Kathy Shields,61,Female,0
4389,2020-02-01 18:15:14,Clothing,131,4,3853,PayPal,44,,Joshua Lee,44,Female,0
28193,2020-02-01 18:19:15,Clothing,333,2,484,PayPal,38,1,David Hester,38,Female,1
1914,2020-02-01 18:31:33,Books,78,1,5180,PayPal,67,1,Theresa Johnson,67,Male,1
41125,2020-02-01 18:41:28,Home,49,4,4057,PayPal,40,,Thomas Sandoval,40,Female,0
9545,2020-02-01 18:49:39,Home,274,5,677,PayPal,38,1,Benjamin Ball,38,Female,1
40120,2020-02-01 18:59:42,Books,462,2,4870,Cash,32,0,Jessica West,32,Male,1
37839,2020-02-01 18:59:50,Home,460,4,4015,Crypto,45,,Mary Weiss,45,Female,0
38282,2020-02-01 19:07:30,Electronics,490,5,3071,Credit Card,49,1,Kathy Myers,49,Male,1
26615,2020-02-01 19:08:46,Clothing,309,4,1585,PayPal,36,,Brenda Robinson,36,Male,0
2618,2020-02-01 19:25:27,Books,155,5,1426,Cash,62,0,Kelly Smith,62,Female,0
3070,2020-02-01 19:31:54,Clothing,410,4,1751,Credit Card,18,0,David Franco,18,Male,0
42537,2020-02-01 19:34:55,Books,185,2,814,PayPal,42,0,Krystal Williams,42,Female,0
44748,2020-02-01 19:46:13,Clothing,178,4,5163,Credit Card,53,0,Jacob Mendoza,53,Female,0
21116,2020-02-01 20:31:52,Clothing,77,3,3390,PayPal,18,0,Karen Shelton,18,Female,0
